@relation train

@attribute a1 real
@attribute a2 real
@attribute a3 real
@attribute a4 real
@attribute a5 real
@attribute a6 real
@attribute a7 real
@attribute a8 real
@attribute a9 real
@attribute a10 real
@attribute a11 real
@attribute a12 real
@attribute a13 real
@attribute a14 real
@attribute a15 real
@attribute a16 real
@attribute a17 real
@attribute a18 real
@attribute a19 real
@attribute a20 real
@attribute a21 real
@attribute a22 real
@attribute a23 real
@attribute a24 real
@attribute a25 real
@attribute a26 real
@attribute a27 real
@attribute a28 real
@attribute a29 real
@attribute a30 real
@attribute a31 real
@attribute a32 {1,2,3,}

@data
-1.726917,-0.159804,-0.155642,-1.752052,-0.688636,-1.052958,-1.119110,-1.146352,-1.041098,-0.771966,-1.023405,-0.381434,2.033740,-1.485345,1.031246,-0.341403,-0.647579,1.016367,0.244943,-0.059865,0.387849,0.117832,0.404907,0.410186,0.585904,0.353446,0.114927,-0.091050,0.140613,-0.091050,-2.050904,2
0.952840,-0.997707,-0.905592,1.058992,1.206067,-0.216815,-0.329721,-0.074171,0.986751,1.059092,0.208692,0.459285,-0.661503,0.703285,0.107910,0.402696,0.533396,0.144000,0.406245,-0.309373,0.929510,-0.071449,0.365720,0.084866,0.813928,0.204701,0.087721,-0.395267,0.247256,-0.146151,0.422352,2
0.093236,-0.065547,0.245446,0.170340,-0.419927,-0.524981,-0.130469,0.057378,0.038588,-0.569095,0.146031,0.221881,-0.344922,0.632521,-0.939270,-1.265985,0.601124,-1.484840,-0.834425,-0.216081,-0.646083,0.030862,-0.495174,-1.207276,1.718474,-0.753860,-1.002754,-0.536934,0.635687,0.618133,2.016176,3
-1.076584,-0.566109,0.318995,-0.931942,-0.739383,0.075060,0.141075,0.063383,-1.265382,-0.677376,0.430996,-1.028027,0.497829,-0.117943,1.140825,-0.318562,-0.104793,1.161231,-0.165504,1.330324,-0.462976,1.775974,-0.336255,-0.008280,-1.004775,-0.359267,-0.008558,1.652624,0.061298,1.213103,0.914389,3
-0.171164,-0.312570,-0.277898,-0.179729,0.149047,0.102783,0.121461,-0.013777,-0.051910,0.121803,-0.202811,-0.050634,0.421747,0.394825,-0.025805,0.313938,0.418841,0.461708,-0.558438,-0.564048,-0.571117,-0.479873,-0.470574,-0.356493,0.690043,-0.486539,-0.433529,-0.656676,0.179709,0.083429,-1.161240,2
-0.247537,-0.334647,-0.428865,-0.080999,-0.357196,0.199654,0.002808,-0.117842,-0.573680,-0.069345,-0.477763,-0.509017,-0.099938,0.066684,-0.339875,0.072779,0.055004,-0.339875,-0.150937,0.000000,0.053901,0.088834,-0.353576,-0.328173,0.743506,-0.335642,-0.245325,-0.328585,-0.335642,-0.328584,0.000000,1
1.702991,0.749296,1.458804,2.238823,1.747928,-0.223470,-0.195804,-0.546737,1.641770,1.287900,2.140505,1.299862,-0.782643,1.499620,-1.662178,0.713206,0.706751,-1.651520,1.198729,1.634932,0.344691,1.438191,2.343571,0.311787,-1.489163,2.262645,-0.025655,1.873088,2.279537,1.889675,0.276441,3
0.804608,-1.091563,-1.191794,0.755791,0.410196,-0.067824,-0.122678,-0.132660,-0.475330,0.220404,-1.369935,-0.508947,-1.547171,1.240653,0.093302,0.323961,0.203022,0.114806,-1.354652,-1.213809,-1.395070,-1.269199,-1.272014,-1.297251,-0.263019,-1.115791,-1.261460,-1.161733,-1.326304,-1.160325,0.459183,2
0.765712,-0.712371,-0.599104,0.669727,0.835953,0.540644,0.253298,0.060812,0.617953,0.637888,0.370798,0.190928,-0.717198,0.718455,0.166037,0.729914,1.027022,0.151168,-0.554869,-0.294123,-0.210552,-0.098593,-0.414015,-0.440436,-0.981482,-0.918971,-0.665684,-0.976937,-0.913956,-0.976937,0.421169,2
-0.772790,-0.210461,-0.147127,-0.503831,-0.900032,0.126699,0.174140,0.133515,-0.839463,-0.981613,-0.327560,-0.714723,0.652013,0.279185,-0.155883,-0.539167,0.278400,-0.143860,-1.072060,-0.877654,-1.104032,-0.915673,-0.933437,-0.972426,0.854783,-0.838255,-0.834596,-0.825417,0.098231,0.010175,0.223374,3
1.099706,0.847193,1.164751,0.836296,-0.607387,2.147738,1.677157,1.842830,0.763773,1.149368,0.091215,1.122727,-0.823760,-1.559939,-2.044698,-0.031959,0.646041,-2.986871,1.132278,2.394241,0.942650,0.761791,0.912165,1.586680,0.694990,0.827669,1.528972,2.483309,0.764598,0.867177,-0.487020,1
1.028832,-0.048554,-0.350229,1.395570,1.200538,-0.899820,-0.757159,-1.077087,1.228890,0.812279,1.512689,1.540432,-0.109207,0.874469,0.242018,0.710079,0.687600,0.242018,0.900012,0.644975,0.862416,0.720020,0.870354,0.853246,-0.525042,0.905772,1.098600,0.750703,0.905773,0.750703,0.000000,1
-0.579238,0.114253,-0.234408,-0.694196,-0.907129,0.320793,0.181318,-0.668459,-0.680363,-0.816561,-0.497447,-0.908717,0.536001,-0.657201,0.590619,-0.583833,-0.454429,0.590619,0.435399,0.619662,0.813246,0.839672,0.160909,-0.062612,1.781607,0.206942,0.046662,0.249004,0.206943,0.249004,0.000000,3
0.503850,1.158114,1.611611,0.002332,-0.031581,0.148826,-0.024039,-0.055785,0.536352,0.129604,0.996573,-0.074281,-0.629856,0.367833,1.855097,0.466895,0.802075,1.840217,0.084434,-0.059865,0.188385,0.117832,0.200177,0.410186,-0.981482,-0.070690,0.310077,-0.091050,-0.070304,-0.091050,0.421169,2
-1.345001,0.466533,0.585904,-1.084125,-1.003005,-1.559231,-1.958845,-1.407732,-0.957657,-1.170078,-0.720425,-0.554809,1.923659,-0.265261,0.015981,-1.498613,0.039714,0.007192,-0.150615,-0.104783,-0.085903,-0.002883,-0.097733,-0.217529,0.497507,-0.259590,-0.428482,-0.231030,0.185188,0.189430,1.058043,2
-0.030219,-0.200740,-0.303463,-0.194135,0.037090,0.630941,0.116043,-0.171566,0.038663,-0.063486,-0.110614,0.281174,-0.142563,-0.059429,-0.951374,0.054819,-0.264808,-0.967860,1.433368,0.919726,1.096593,0.907259,1.384910,1.900940,-0.771343,1.811865,2.309794,1.411250,1.860424,1.411249,0.256262,1
0.616957,4.016405,4.063458,0.215508,-0.184534,0.062706,0.160156,0.234609,3.421368,-0.229069,6.364313,-0.139929,-0.808279,0.497025,0.995558,-0.054364,0.389155,1.378680,-0.231935,4.335993,-0.668009,-0.567033,-0.759861,-0.804439,-1.418490,-0.662397,-0.720011,4.785160,0.159341,2.445911,0.555675,2
-1.164246,-0.125985,0.054977,-1.373252,-1.163342,-0.028141,-0.250875,-0.795721,-0.687963,-0.799753,-0.403029,-1.351837,-0.132429,0.070802,0.324252,-1.343896,0.252815,0.162769,0.189460,0.274982,0.198820,-0.176029,0.015132,0.223933,0.481522,0.115258,0.151037,0.627362,0.512436,0.541478,-0.400047,1
-0.327710,-0.810720,-0.928171,-0.304438,-0.245576,0.238730,0.378921,0.588346,-0.414228,-0.024414,-0.627715,-0.633414,-0.028235,-0.051168,-0.672059,-0.334476,-0.382881,-0.686957,0.588115,0.877151,0.387849,0.767109,0.609638,0.410186,1.033758,0.777585,0.700378,1.016265,0.773344,1.016264,0.421169,3
0.384530,0.410176,0.180835,0.195301,-0.245607,0.558830,0.418550,0.073058,-0.024209,-0.413342,-0.089250,-0.032192,-0.164851,-0.022190,0.355075,0.013115,0.026210,0.387416,0.246320,1.451765,0.393941,-0.106975,0.053732,0.457446,-0.600621,0.204701,0.472836,1.784721,0.247256,1.300766,0.914389,3
0.522689,-1.175004,-0.976255,0.554177,0.798254,0.174461,0.256163,-0.218112,0.501167,0.829299,-0.360283,0.307624,-0.409503,0.592409,0.343213,0.752735,0.454248,0.375734,-0.149007,-0.521926,0.072600,-0.320140,-0.102260,0.084866,-1.408939,-0.265270,0.087721,-0.395267,0.092291,-0.146151,0.873406,2
0.560941,0.582385,1.841726,0.542605,-0.161472,0.545238,-0.910689,-0.548325,0.134420,-0.346650,0.723451,0.468192,-0.574675,0.189461,-0.918571,-0.384792,0.270197,0.829781,1.511983,2.001165,1.712044,1.986284,1.431959,0.799502,-7.194688,1.038382,0.750311,1.777885,0.668711,0.741152,-1.840347,1
0.488841,-0.205394,-0.226416,-0.017579,0.125764,0.166770,0.199524,0.192295,-0.169063,0.097306,-0.156104,-0.332767,-1.008124,0.616305,-0.040256,-0.011374,0.385706,-0.132389,-0.468242,-0.524851,-0.425779,-0.610613,-0.412719,-0.468474,-0.397187,-0.427919,-0.433529,-0.445753,0.281567,0.175004,0.777209,3
-0.474405,-0.300476,-0.450499,-0.377232,-1.024107,0.028405,-0.181247,0.250844,-1.199032,-1.497808,-0.777798,-0.865208,-0.534422,-0.095994,0.542073,-1.144543,-0.043119,0.570874,0.673496,0.810831,0.453486,0.861990,0.762746,0.460492,-0.535769,0.760244,0.666107,1.074774,0.512285,0.548053,1.058043,1
-1.437288,-1.093574,-1.398083,-1.016066,-0.050355,-0.256796,-0.268840,0.213015,-0.884411,-0.152334,-1.635739,-0.123814,1.116496,-0.471862,-1.124338,0.015716,-0.244511,-1.124337,-2.400172,-2.177195,-2.791346,-2.124312,-2.135171,-1.857510,-1.669917,-2.115669,-1.513993,-1.882035,-2.115672,-1.882034,0.257576,2
-0.332737,-0.563636,-0.463478,-0.661765,-0.450136,0.270810,0.192034,-0.474897,0.028277,0.118807,-0.189833,-0.138069,0.255499,-0.083212,-0.283105,0.006481,0.089279,-0.283105,-1.169173,-1.289910,-1.158822,-1.173494,-1.169574,-1.115793,1.377775,-1.163241,-1.013350,-1.407832,-1.163243,-1.407831,0.000000,2
-0.247145,-0.431659,-0.157311,-0.319889,0.046631,1.122325,1.286997,0.767542,0.475893,0.486770,0.077708,1.201443,0.588618,-0.009701,-0.789148,0.726677,0.452429,-0.789147,-1.211094,-1.299662,-1.282475,-1.270506,-1.140922,-1.201546,-0.711266,-1.150072,-1.088446,-1.251406,-1.150073,-1.251405,0.000000,3
1.600148,1.114786,0.915746,1.614325,2.385896,0.029346,0.140472,0.133414,1.797191,2.064098,0.945846,2.264254,-0.422391,-1.559939,-3.312896,-0.570995,0.623230,-2.411232,0.368546,1.219639,0.307153,-0.407692,0.286683,0.965781,0.429628,0.195060,0.784341,1.350730,0.759219,0.773784,-0.700075,2
0.593403,-0.825870,-0.607950,0.505952,-0.340317,0.335491,0.170822,-0.007362,0.032671,-0.295189,-0.323850,-2.251486,-1.393962,0.376679,-0.668058,-1.702288,0.259450,-0.620175,0.304799,-0.491555,0.501057,-0.320140,0.287719,0.550598,-0.600621,0.392683,0.376558,-0.329208,0.309243,-0.102310,0.955405,1
0.726184,2.434151,1.650617,0.585572,-0.305734,3.197680,2.850453,1.202046,1.893902,1.820210,1.321982,1.409944,0.144614,0.224516,-2.475674,1.150776,0.374336,-2.662559,0.276359,0.078336,0.363591,0.170088,0.284703,0.290987,0.727119,0.203967,0.245114,0.170761,0.327409,0.299772,1.019383,2
-0.395146,0.139346,0.096941,-0.370899,-0.479381,0.115128,-0.352863,-0.625583,-0.721691,-0.251588,-0.404647,-0.663111,0.058361,-0.203113,0.736680,-0.247949,-0.332938,0.736680,0.792102,0.634771,0.842702,0.716944,0.833761,0.941070,1.665896,0.681900,0.976556,0.694898,0.681901,0.694898,0.000000,1
-0.380479,-0.302065,-0.199333,-0.351597,-0.414307,-0.494058,-0.303724,-0.376106,-0.603758,-0.163282,-0.702360,-0.477953,0.129685,-0.197986,0.020484,-0.120878,-0.244591,0.020484,0.907813,0.892693,0.975534,0.849433,0.965406,1.067136,1.835693,0.812751,0.976556,0.954408,0.812752,0.954408,0.000000,1
0.263069,-0.090507,-0.280944,0.274057,1.662175,0.567305,0.085715,-0.313606,1.717671,1.768336,1.146254,1.832374,0.521967,0.359207,-0.878801,1.494592,1.499718,-0.902053,-1.099706,-1.180935,-1.017274,-1.461916,-1.083721,-0.981504,0.388300,-1.071356,-0.904334,-1.027222,-1.056579,-1.008322,0.324983,2
-0.135626,2.329700,2.166239,0.070569,0.522448,0.037209,-0.025784,0.037973,-1.256837,-1.997748,-0.315205,-0.881604,-0.066015,-1.591606,-1.537821,-2.271796,-1.963064,-1.552799,-0.509208,-0.996883,-0.609480,-0.747867,-0.414015,-0.270308,0.361991,-0.494832,-0.470534,-0.755468,-0.492129,-0.755468,0.421169,2
-1.033758,-0.834958,-0.756495,-1.005410,-0.804326,0.405973,0.197171,-0.786774,-1.551594,-1.061102,-1.705307,-1.506855,0.297561,-0.759240,0.180986,-1.154596,-1.125542,0.166117,0.262938,0.408648,0.188385,-0.098593,0.404907,0.580315,-0.085833,0.353446,0.505227,0.573367,0.351526,0.573366,0.421169,2
-0.951594,-0.383806,-0.687028,-0.965790,-0.596791,0.029346,0.140472,0.133414,-1.222255,-0.608784,-1.551293,-1.085129,0.236790,-1.559939,-0.783307,-0.648303,0.584466,0.167695,-0.994279,-0.346590,-0.963832,-1.577225,-0.964290,-0.275937,-1.086738,-1.070150,-0.258133,-0.159401,0.721631,0.649257,-0.859855,3
1.213205,0.015218,0.008410,1.014055,0.715125,-0.058043,-0.058373,0.170993,0.457808,0.300195,0.247859,0.415604,-1.107650,0.880641,0.302558,-0.133274,-0.173717,0.313797,-1.042102,0.194235,-1.303788,-1.180129,-1.276237,-1.378581,0.768548,-1.033959,-1.091362,0.355285,-1.034362,0.363911,0.276441,1
-2.956709,0.902093,-0.444326,-2.536495,-1.072160,-0.473248,-0.584557,-0.413805,-1.581653,-1.680975,-1.521234,-1.089452,3.107511,-2.454162,0.745869,-0.900585,-1.453876,0.757248,2.070934,1.346811,1.843338,1.551992,1.925966,2.171267,-0.052453,2.262645,2.283355,1.569586,2.279537,1.584463,-0.526162,2
0.259128,-0.588205,-0.260677,0.391990,-0.090586,-0.639908,-0.668058,-0.924873,-0.346228,-0.371401,-0.822836,-0.806156,-0.773595,0.200730,1.550991,-1.010536,-0.545399,1.527164,-0.490098,-0.554910,-0.525556,-0.498783,-0.530008,-0.591222,0.257238,-0.464311,-0.316833,-0.479833,-0.516658,-0.478094,0.459183,1
-0.109377,-0.608151,-0.373864,-0.241676,-0.028940,-0.006774,0.323066,0.457666,-0.126790,0.072468,0.249166,0.468895,0.123633,0.184092,0.396414,0.846691,0.294002,0.396413,1.501226,1.253418,1.449658,0.839672,1.609094,0.641769,0.232387,0.951956,0.746602,1.529574,0.951957,1.529574,0.000000,1
-0.456229,-0.813786,-0.957134,0.124638,1.141024,-0.069429,-0.234227,-0.448337,0.116656,0.424491,-0.297612,-0.037474,0.297943,0.413444,-0.389608,0.030384,0.363399,-0.389607,-0.774951,-0.993234,-0.560742,-0.784983,-0.989041,-1.355459,-1.669917,-0.678603,-0.623431,-0.765833,-0.678603,-0.765832,0.257576,1
0.960591,-0.095890,-0.092599,0.468132,0.781828,0.452680,0.460894,0.548275,0.750162,0.392613,0.157743,0.387928,-1.380691,0.540505,-1.115290,-0.209898,0.424843,-1.170681,-0.814882,-0.720856,-0.668009,-0.654193,-0.673073,-0.748443,-1.154998,-0.721016,-0.891899,-0.698869,0.138974,0.065116,1.552556,2
-0.006528,-0.195482,-0.105286,0.056554,0.082344,-1.353344,-1.078496,-0.344067,-0.014739,0.084777,-0.170641,-0.371371,-0.201997,0.728437,0.321236,-0.240269,0.594961,0.947433,-0.074393,-0.191320,-0.070316,-0.179819,-0.117309,-0.104502,0.313747,-0.093162,-0.114082,-0.039341,0.562118,0.555542,1.397761,3
1.638550,-0.961697,-1.057082,1.234318,0.851013,0.479793,0.500362,0.317888,0.820795,0.926371,0.392171,0.588105,-1.224969,1.512689,0.104954,0.932152,1.192496,0.126216,0.386661,-0.079583,0.812462,0.020019,0.438203,-1.040194,1.037679,0.098066,-0.940847,0.029133,0.091405,0.029133,0.164557,3
-0.586175,0.036989,-0.009050,-0.458280,-0.581038,0.357316,0.237102,0.241726,-1.038283,-0.747527,-1.005199,-0.890562,-0.174753,-0.563295,-0.994834,-1.039489,-1.304588,-0.994833,0.058523,-0.053134,-0.017813,-0.130820,0.210009,0.156949,1.045621,0.232166,0.188183,0.065353,0.232166,0.065353,0.115478,1
3.248952,0.122587,-0.084576,3.626853,1.458902,-0.339834,-0.278752,-0.424481,1.785630,1.429347,1.364406,-2.606159,-3.338933,3.535473,0.885808,-2.490852,0.739424,0.885807,0.614605,0.943129,0.409694,0.478184,0.426019,0.377655,1.045621,0.885143,0.399891,1.045620,0.885144,1.045619,0.115478,3
0.398886,-1.135495,-0.951605,0.454721,0.301472,-0.404304,-0.586930,-0.029757,0.245104,0.353939,-0.108583,0.836426,-0.054618,0.510738,0.632370,0.942195,0.558197,0.653943,0.211999,-0.013872,-0.184655,0.020019,0.117571,0.607981,-0.880017,0.413272,0.913372,0.106251,0.407803,0.106251,0.164557,3
-1.279857,0.135827,0.099742,-1.182444,-1.276439,-1.343190,-1.354453,-0.600842,-1.273525,-1.012043,-1.471371,-0.878739,1.236229,-1.063115,0.094485,-0.837653,-1.277444,0.094485,1.238137,0.977672,1.117906,1.046926,1.352942,1.342189,-0.510797,1.468955,1.348117,0.795972,1.485143,0.795971,0.127342,1
-1.208178,0.248924,0.180463,-1.202752,-0.166831,0.156205,-0.354231,-0.730125,-0.882963,-0.965377,-0.659051,-0.564078,0.858846,-1.065327,0.881204,-1.037176,-1.193501,0.878187,1.687308,1.202046,1.793072,1.350227,1.749032,2.361271,0.517362,1.490167,0.686796,1.383905,1.912399,1.386820,-0.218302,1
-0.308137,0.338869,0.181348,-0.015999,0.332324,-1.466039,-1.691835,-1.443521,-0.074997,-0.051449,-0.219499,0.385214,0.401752,-0.443613,0.447182,0.021023,-0.149710,0.447181,1.000542,1.021694,0.975534,0.981933,0.965406,1.067136,0.816913,1.074472,1.105637,1.084123,1.074474,1.084122,0.000000,2
-1.101013,-0.404677,-0.371803,-1.094781,-0.370516,-0.346982,-0.129494,-0.204640,-0.623221,-0.545239,-0.654547,-0.611528,1.350532,-1.047432,-0.685510,-0.560298,-0.655481,-0.685510,-0.632107,-0.508404,-0.565347,-0.409612,-0.545308,-0.496502,-0.612796,-0.541841,-0.551441,-0.753849,-0.540876,-0.753849,0.124779,2
-0.386088,-0.747265,-0.813978,-0.376941,0.474113,0.167856,0.263522,0.695070,0.115349,0.346188,-0.252132,1.079901,0.643368,-0.151088,-0.456772,0.632721,0.254293,-0.456772,-1.272016,-1.299662,-1.149673,-1.270506,-1.272618,-1.453577,-0.541469,-1.280963,-1.475590,-1.381191,-1.280964,-1.381191,0.000000,1
-1.533395,0.232045,0.245597,-1.520831,-1.427838,-1.625280,-1.976840,-1.772659,-1.708422,-1.391246,-1.890585,-1.736367,1.230498,-1.291019,0.741978,-1.876006,-1.742500,0.741978,0.926532,0.502051,0.499408,0.425998,0.860955,0.511009,-0.689671,1.208178,1.348117,1.021291,1.222556,1.021291,0.127342,1
0.122547,0.193461,0.096190,0.473269,0.369511,-1.240247,-1.752756,-1.203152,0.282753,0.356160,0.426915,0.015274,-0.206601,0.779557,-0.000293,-0.167072,0.601104,0.126267,-0.447985,-0.672279,-0.405914,-0.644864,-0.418951,-0.287136,0.243586,-0.394402,-0.377332,-0.545148,0.528752,0.501638,1.397761,3
-0.134611,-0.304226,-0.426482,-0.028996,0.554457,-0.002754,-0.061054,-0.234679,-0.601014,-0.118697,-1.302278,-0.088066,0.100541,0.031163,1.239144,-0.331943,-0.436907,1.239143,0.392754,-0.105246,0.554550,0.219499,0.539096,0.150605,0.294686,0.399177,0.267181,-0.207737,0.399178,-0.207737,0.257576,3
-1.248793,0.250281,0.108111,-0.905200,-0.681015,-0.313414,-0.157622,-1.164046,-0.679478,-0.854994,-0.472093,-1.014858,1.446137,-0.082381,-1.452571,-1.986288,0.095780,-1.566270,-0.041249,0.169897,0.003996,-0.089371,-0.002125,-0.132781,-0.306157,-0.166881,-0.175879,0.371652,0.242078,0.354944,0.864795,3
2.704076,0.780652,1.527165,2.918613,0.571728,-1.385514,-2.251792,-3.196979,2.519606,0.603466,2.213993,-0.547963,-2.615211,2.107933,0.452289,-2.116375,1.114886,0.452288,0.641798,0.943129,0.837203,1.087239,0.858039,0.156949,1.045621,0.449825,-0.023523,0.849585,0.449825,0.849584,0.115478,3
0.421495,0.323277,0.353416,-0.369552,-1.367520,1.598036,1.339172,0.805684,0.140693,-0.175778,0.136672,-0.359709,-1.374459,0.245698,-0.230457,-0.875201,0.397770,0.014774,0.043117,0.456289,-0.310018,0.524187,-0.155099,-0.054436,-0.374025,0.056651,-0.012083,0.228335,0.480930,0.480868,0.150830,3
0.484287,0.244792,-0.041541,0.118275,0.515170,-1.619951,-1.428444,-0.735232,0.092763,-0.288171,-0.125453,-0.821095,-0.400968,0.118174,0.438445,-1.332234,-0.361860,0.438445,0.793359,0.486750,1.112175,-0.450156,0.539096,1.154598,-0.884058,0.758444,0.712492,0.629413,0.758445,0.629412,0.257576,1
-0.957505,-1.050647,-0.986620,-1.017071,-0.497356,0.164006,-0.115741,-0.763501,-1.140724,-0.821960,-1.145852,-1.716060,-0.315426,0.029474,0.234056,-0.328997,0.085308,0.305604,1.260656,1.177115,0.992875,1.034963,1.049540,1.392756,-0.306157,1.131071,1.339673,1.476595,0.611831,0.658395,-0.990176,1
-1.654133,0.192265,0.150213,-0.695020,-1.003900,-1.058990,-0.868808,-1.188374,-0.960452,-1.483533,-0.392553,-1.469257,0.985203,-0.120285,0.650948,-1.765924,0.087516,0.358654,0.137556,0.184333,0.283628,0.261611,0.270488,0.168259,0.481522,-0.001954,0.096661,-0.070938,0.480930,0.435408,-0.360708,1
1.344498,-0.863579,-0.773404,1.458502,1.102018,0.383012,0.632983,0.691551,1.124740,1.241555,0.961548,0.633746,-1.121523,1.575722,-0.876630,0.644986,0.992088,-0.824936,-0.050979,0.235725,-0.061831,0.425727,-0.106000,0.243194,0.145750,-0.045500,0.214502,0.202037,0.003856,0.204178,0.459183,2
-0.395850,2.061283,3.362859,-0.403853,-0.537035,0.029346,0.140472,0.133414,-0.394584,-0.555242,2.836079,-0.721740,-0.548255,0.907714,2.013232,-0.011526,0.834234,-0.505871,0.123452,-0.477109,0.466032,-0.261510,0.443049,-0.896796,-0.214814,-0.121250,-0.853838,-0.285246,0.635687,0.628508,0.471661,2
1.677657,0.586708,1.166259,1.703396,0.871079,-0.098312,-0.019108,-0.349234,1.042505,0.529375,1.530885,-1.052255,-1.794979,1.657856,1.547171,-0.348279,0.448307,1.547169,0.573950,0.505811,0.709880,0.584445,0.570471,0.310892,0.647117,0.551049,0.331259,0.565143,0.551050,0.565143,0.000000,3
2.754743,-1.431960,-1.470666,2.781790,3.507920,0.029346,0.140472,0.133414,2.933089,3.069707,1.885257,2.163824,-1.483736,-1.559939,0.056074,2.720465,-1.446236,0.167695,0.284482,-0.607628,0.307153,-0.407692,0.286683,0.965781,-0.176904,0.195060,0.933257,-0.411090,-1.448248,-1.446938,-0.913107,2
-0.000779,-0.356261,-0.484006,-0.161523,0.651992,-0.114987,-0.032802,0.312912,0.462231,-0.126890,0.218192,0.348631,0.199594,-0.156919,0.142623,-0.117742,-0.143206,0.142623,0.435228,0.429980,0.458160,0.509620,0.462371,0.262537,-2.110745,0.491967,0.330666,0.534843,0.491968,0.534843,0.000000,3
1.328815,-0.087249,-0.280682,1.410851,1.149066,1.214712,1.067839,0.769402,1.457095,1.586476,1.194308,1.205162,-1.162037,1.524049,-0.204379,0.972203,1.288402,-0.204379,-0.861368,-0.766286,-0.943836,-0.660567,-0.860955,-0.597204,1.277948,-0.877875,-0.582143,-0.780952,-0.878268,-0.780952,0.127342,3
-0.200398,0.079467,-0.176814,-0.183157,0.166067,0.155913,0.285628,0.319246,0.034483,0.139688,-0.062110,-0.038630,0.221992,0.402094,0.154667,-0.205284,0.356100,1.608091,0.535527,0.298355,0.058673,0.391738,0.802295,0.371422,1.612514,0.627221,0.483191,0.440133,0.648233,0.559594,0.167996,2
1.585470,0.240279,0.097257,1.568282,1.898624,1.344296,1.234419,0.110946,2.111149,2.204137,1.839415,1.323688,-1.284986,1.577431,0.278983,1.445834,2.113659,0.278983,0.334094,-0.012848,0.330446,0.077592,0.335803,0.589594,2.289891,0.322794,0.554960,0.111539,0.326846,0.111539,0.124779,2
-0.537246,-0.593292,-0.580646,-0.779617,-1.483733,0.337049,-0.074711,-0.315124,-1.278049,-1.580746,-1.432265,-0.710984,-0.459889,-1.147561,-0.499669,-0.253066,-0.812661,-0.488670,-0.349344,-0.478114,-0.404638,-0.269412,-0.301652,-0.533417,0.358051,-0.134862,-0.558509,-0.454228,-0.130539,-0.449804,0.276441,3
-1.864041,-0.082713,0.004096,-1.410247,-1.797691,-0.147790,0.326333,-0.043851,-1.805434,-0.770971,-1.535309,-1.283979,0.883858,-0.971742,-0.240078,-0.482327,-0.968051,-0.240078,1.294434,1.074976,1.266692,1.140821,1.278348,1.247086,-0.207898,1.319566,1.290614,1.182442,1.319568,1.182441,0.000000,1
-1.730536,-0.615238,-0.733674,-1.491376,-1.160024,-0.600842,-0.288956,-0.583450,-2.345587,-1.269000,-2.003783,-1.171485,1.020087,-0.408598,-0.001093,-0.655632,-0.284593,-0.116696,0.212331,-0.582646,0.608173,-0.391195,0.365720,0.643740,2.228466,0.486679,0.280280,-0.428301,0.231764,-0.168077,-1.545874,1
0.580605,0.366153,0.725059,0.303070,-0.367329,0.844639,1.118607,1.506655,0.638341,0.700338,0.980760,1.102722,-0.214081,0.758556,1.431862,1.431961,0.783336,1.417082,-0.893920,-0.762626,-1.207881,-1.397174,-0.618746,-0.270308,-0.197794,-0.494832,-0.470534,-0.533989,-0.492129,-0.533989,-0.167449,1
